"rec_id_fk","species","variety","color","aroma","flavor","aftertaste","acidity","body","balance","uniformity","clean_cup","sweetness","moisture","quakers","defect_one","defect_two"
789,"Arabica","Typica","Green","7.67","7.50","7.25","7.58","7.42","7.33","10.00","10.00","10.00","0.11","0.00","0.00","11.00"
790,"Arabica","Other","Green","7.67","8.00","7.17","7.08","7.67","7.08","10.00","10.00","10.00","0.12","0.00","0.00","2.00"
791,"Arabica","Typica","Green","7.58","7.42","7.25","7.75","7.33","7.42","10.00","10.00","10.00","0.11","0.00","0.00","1.00"
792,"Arabica","Hawaiian Kona","Green","7.33","7.50","7.33","7.58","7.08","7.83","10.00","10.00","10.00","0.10","0.00","0.00","2.00"
793,"Arabica",NULL,NULL,"7.67","7.42","7.67","7.33","7.25","7.58","10.00","10.00","10.00","0.08","0.00","1.00","5.00"
794,"Arabica","Caturra","Green","7.50","7.50","7.17","7.50","7.50","7.42","10.00","10.00","10.00","0.12","0.00","0.00","1.00"
795,"Arabica","Caturra","Green","7.50","7.50","7.25","7.33","7.42","7.50","10.00","10.00","10.00","0.10","1.00","0.00","7.00"
796,"Arabica","Bourbon","Green","7.50","7.33","7.42","7.50","7.33","7.42","10.00","10.00","10.00","0.11","2.00","0.00","3.00"
797,"Arabica","Other","Green","7.67","7.33","7.33","7.42","7.42","7.42","10.00","10.00","10.00","0.13","0.00","0.00","20.00"
798,"Arabica","Other","Blue-Green","7.42","7.50","7.25","7.33","7.50","7.50","10.00","10.00","10.00","0.12","0.00","0.00","0.00"
799,"Arabica","Other","Green","7.42","7.42","7.33","7.58","7.33","7.42","10.00","10.00","10.00","0.12","0.00","0.00","3.00"
800,"Arabica","Gesha","Bluish-Green","7.50","7.42","7.33","7.58","7.33","7.50","10.00","10.00","10.00","0.13","0.00","0.00","1.00"
801,"Arabica","Typica","Green","7.33","7.50","7.17","7.42","7.50","7.33","10.00","10.00","10.00","0.09","0.00","0.00","0.00"
802,"Arabica",NULL,"Green","7.58","7.50","7.42","7.42","7.33","7.42","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
803,"Arabica","Catuai","Green","7.50","7.25","7.33","7.33","7.75","7.50","10.00","10.00","10.00","0.10","0.00","0.00","4.00"
804,"Arabica","Caturra","Green","7.33","7.33","7.33","7.50","7.50","7.83","10.00","10.00","10.00","0.11","0.00","0.00","5.00"
805,"Arabica","Caturra","Green","7.33","7.33","7.58","7.50","7.50","7.58","10.00","10.00","10.00","0.11","0.00","0.00","1.00"
806,"Arabica","Typica","Bluish-Green","7.42","7.58","7.33","7.42","8.00","7.50","9.33","10.00","10.00","0.12","0.00","0.00","0.00"
807,"Arabica","Mundo Novo","Blue-Green","7.33","7.67","7.42","7.17","7.33","7.42","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
808,"Arabica","Typica","Green","7.67","7.33","7.25","7.50","7.42","7.42","10.00","10.00","10.00","0.12","0.00","0.00","1.00"
809,"Arabica","Mundo Novo","Green","7.42","7.50","7.33","7.50","7.33","7.50","10.00","10.00","10.00","0.12","0.00","0.00","1.00"
810,"Arabica","Catuai","Blue-Green","7.42","7.50","7.25","7.50","7.50","7.42","10.00","10.00","10.00","0.11","0.00","0.00","1.00"
811,"Arabica","Bourbon","Green","7.33","7.33","7.33","7.50","7.67","7.67","10.00","10.00","10.00","0.11","0.00","0.00","3.00"
812,"Arabica","Mundo Novo","Green","7.58","7.50","7.17","7.50","7.50","7.42","10.00","10.00","10.00","0.12","0.00","0.00","2.00"
813,"Arabica","Bourbon","Green","7.75","7.33","7.33","7.42","7.75","7.67","10.00","10.00","9.33","0.00","0.00","0.00","10.00"
814,"Arabica","Caturra",NULL,"7.33","7.00","7.08","7.42","7.50","7.67","10.00","10.00","10.00","0.07","0.00","0.00","2.00"
815,"Arabica","Bourbon","Green","7.58","7.50","7.25","7.58","7.58","7.50","9.33","10.00","10.00","0.10","0.00","0.00","1.00"
816,"Arabica","Bourbon","Green","7.50","7.50","7.25","7.42","7.42","7.42","10.00","10.00","10.00","0.11","2.00","0.00","0.00"
817,"Arabica","Caturra","Green","7.58","7.50","7.25","7.33","7.42","7.50","10.00","10.00","10.00","0.12","0.00","0.00","1.00"
818,"Arabica","Catuai","Green","7.42","7.33","7.33","7.50","7.50","7.33","10.00","10.00","10.00","0.11","0.00","0.00","4.00"
819,"Arabica","Bourbon","Green","7.67","7.58","7.33","7.50","7.50","7.67","10.00","10.00","9.33","0.11","0.00","0.00","2.00"
820,"Arabica","Catuai","Green","7.58","7.58","7.17","7.83","7.17","7.33","10.00","10.00","10.00","0.11","0.00","0.00","7.00"
821,"Arabica","Other","Green","7.33","7.33","7.33","7.42","7.50","7.58","10.00","10.00","10.00","0.12","0.00","0.00","4.00"
822,"Arabica",NULL,"Green","7.58","7.42","7.25","7.17","7.50","7.67","10.00","10.00","10.00","0.12","0.00","3.00","4.00"
823,"Arabica","SL28",NULL,"7.67","7.08","7.42","7.33","7.75","7.42","10.00","10.00","10.00","0.00","0.00","1.00","3.00"
824,"Arabica",NULL,"Green","7.42","7.33","7.33","7.58","7.33","7.50","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
825,"Arabica","Typica","Green","7.50","7.50","7.42","7.25","7.50","7.50","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
826,"Arabica","Bourbon","Green","7.58","7.50","7.25","7.58","7.50","7.25","10.00","10.00","10.00","0.12","0.00","0.00","6.00"
827,"Arabica","Typica","None","7.50","7.50","7.25","7.25","7.50","7.50","10.00","10.00","10.00","0.13","0.00","2.00","7.00"
828,"Arabica","Mundo Novo","None","7.50","7.42","7.25","7.50","7.33","7.33","10.00","10.00","10.00","0.14","0.00","2.00","8.00"
829,"Arabica","Other","Green","7.33","7.58","7.17","7.58","7.42","7.33","10.00","10.00","10.00","0.12","0.00","0.00","4.00"
830,"Arabica","Bourbon","Green","7.67","7.42","7.33","7.83","7.50","7.50","9.33","10.00","10.00","0.12","0.00","0.00","0.00"
831,"Arabica","Mundo Novo","Green","7.42","7.58","7.25","7.50","7.33","7.50","10.00","10.00","10.00","0.12","0.00","0.00","3.00"
832,"Arabica",NULL,NULL,"7.67","7.33","7.33","7.58","7.33","7.33","10.00","10.00","10.00","0.09","0.00","0.00","1.00"
833,"Arabica","Bourbon","Green","7.42","7.50","7.25","7.50","7.33","7.42","10.00","10.00","10.00","0.10","0.00","1.00","1.00"
834,"Arabica","Catuai","Green","7.25","7.33","7.50","7.33","7.67","7.42","10.00","10.00","10.00","0.00","0.00","1.00","4.00"
835,"Arabica","Mundo Novo","Green","7.42","7.50","7.42","7.50","7.42","7.25","10.00","10.00","10.00","0.11","1.00","0.00","3.00"
836,"Arabica","Other","Green","7.75","7.83","7.58","7.75","7.92","7.83","10.00","10.00","10.00","0.11","1.00","0.00","0.00"
837,"Arabica","Bourbon","Green","7.58","7.50","7.33","7.42","7.58","7.25","10.00","10.00","10.00","0.10","0.00","2.00","6.00"
838,"Arabica","Yellow Bourbon","Green","7.17","7.58","6.83","7.50","7.75","7.25","10.00","10.00","10.00","0.00","0.00","0.00","1.00"
839,"Arabica","Yellow Bourbon","Green","7.58","7.00","6.92","6.92","7.67","7.50","10.00","10.00","10.00","0.00","0.00","0.00","0.00"
840,"Arabica","Catuai","Green","7.33","7.58","7.50","7.42","7.33","7.33","10.00","10.00","10.00","0.00","0.00","0.00","2.00"
841,"Arabica","Catuai","Green","7.58","7.50","7.33","7.50","7.17","7.33","10.00","10.00","10.00","0.11","0.00","0.00","7.00"
842,"Arabica","Catuai","Green","7.50","7.50","7.33","7.50","7.42","7.25","10.00","10.00","10.00","0.12","0.00","0.00","1.00"
843,"Arabica","Caturra","Green","7.67","7.50","7.50","7.25","7.08","7.42","10.00","10.00","10.00","0.09","0.00","0.00","0.00"
844,"Arabica","Typica","Green","7.67","7.33","7.17","7.25","7.75","7.33","10.00","10.00","10.00","0.00","0.00","0.00","0.00"
845,"Arabica","Typica","None","7.42","7.42","7.42","7.33","7.42","7.42","10.00","10.00","10.00","0.11","0.00","2.00","6.00"
846,"Arabica","Gesha","Green","7.58","7.42","7.33","7.33","7.33","7.42","10.00","10.00","10.00","0.13","0.00","0.00","0.00"
847,"Arabica","Bourbon","Green","7.33","7.58","7.25","7.17","7.83","7.33","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
848,"Arabica","Caturra","Green","7.50","7.50","7.33","7.33","7.33","7.33","10.00","10.00","10.00","0.10","0.00","0.00","4.00"
849,"Arabica","Typica","Green","7.42","7.42","7.25","7.50","7.33","7.42","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
850,"Arabica","Caturra","Bluish-Green","7.50","7.50","7.00","7.42","7.50","7.58","10.00","10.00","10.00","0.00","0.00","2.00","0.00"
851,"Arabica","Hawaiian Kona","Bluish-Green","7.83","7.83","7.83","8.00","7.83","7.83","10.00","6.67","10.00","0.00","0.00","1.00","1.00"
852,"Arabica","Bourbon","Bluish-Green","7.75","7.75","7.50","7.42","7.83","7.75","9.33","9.33","9.33","0.12","0.00","0.00","0.00"
853,"Arabica","Bourbon","Green","7.83","7.67","7.33","7.33","7.67","7.83","9.33","10.00","9.33","0.11","0.00","0.00","1.00"
854,"Arabica","Bourbon","Green","7.83","7.33","7.25","7.58","7.25","7.33","10.00","10.00","10.00","0.12","0.00","0.00","2.00"
855,"Arabica","Typica","Green","7.33","7.33","7.25","7.50","7.50","7.50","10.00","10.00","10.00","0.12","0.00","0.00","10.00"
856,"Arabica","Mundo Novo",NULL,"7.33","7.67","7.25","7.50","7.50","7.25","10.00","10.00","10.00","0.02","0.00","0.00","2.00"
857,"Arabica",NULL,NULL,"7.58","7.50","7.17","7.58","7.33","7.33","10.00","10.00","10.00","0.05","0.00","0.00","0.00"
858,"Arabica",NULL,NULL,"7.25","7.58","7.83","7.67","7.75","7.75","9.33","9.33","10.00","0.02","0.00","3.00","12.00"
859,"Arabica","Bourbon","Green","7.50","7.50","7.25","7.42","7.42","7.33","10.00","10.00","10.00","0.11","1.00","0.00","1.00"
860,"Arabica","Caturra","Bluish-Green","7.00","7.08","7.33","7.50","7.50","7.33","10.00","10.00","10.00","0.12","0.00","0.00","0.00"
861,"Arabica","Other","Bluish-Green","7.42","7.42","7.42","7.42","7.33","7.33","10.00","10.00","10.00","0.12","0.00","0.00","4.00"
862,"Arabica",NULL,"Bluish-Green","7.17","7.25","7.17","7.25","7.42","8.25","10.00","10.00","10.00","0.10","0.00","0.00","1.00"
863,"Arabica","Bourbon","None","7.50","7.50","7.33","7.42","7.25","7.25","10.00","10.00","10.00","0.13","0.00","2.00","9.00"
864,"Arabica","Mundo Novo","Green","7.42","7.50","7.17","7.67","7.33","7.42","10.00","10.00","10.00","0.13","0.00","0.00","23.00"
865,"Arabica","Typica","Green","7.42","7.50","7.33","7.58","7.33","7.33","10.00","10.00","10.00","0.11","0.00","0.00","1.00"
866,"Arabica","Caturra","Green","7.33","7.42","7.33","7.67","7.42","7.25","10.00","10.00","10.00","0.12","0.00","10.00","14.00"
867,"Arabica","Typica",NULL,"7.50","7.42","7.25","7.33","7.67","7.25","10.00","10.00","10.00","0.12","0.00","0.00","1.00"
868,"Arabica","Caturra","Green","7.33","7.42","7.33","7.33","7.50","7.67","10.00","10.00","10.00","0.00","0.00","0.00","1.00"
869,"Arabica",NULL,NULL,"7.42","7.58","6.92","7.08","7.25","8.00","10.00","10.00","10.00","0.08","0.00","0.00","0.00"
870,"Arabica","Bourbon","Green","7.42","7.50","7.25","7.50","7.50","7.25","10.00","10.00","10.00","0.11","0.00","0.00","5.00"
871,"Arabica","Bourbon","Green","7.42","7.42","7.08","7.42","7.33","7.42","10.00","10.00","10.00","0.10","0.00","0.00","1.00"
872,"Arabica","Bourbon","Green","7.42","7.33","7.17","7.67","7.33","7.42","10.00","10.00","10.00","0.12","1.00","0.00","3.00"
873,"Arabica","Catuai","Blue-Green","7.58","7.50","7.33","7.33","7.42","7.25","10.00","10.00","10.00","0.11","0.00","0.00","2.00"
874,"Arabica",NULL,"Green","7.17","7.33","7.33","7.42","7.50","7.33","10.00","10.00","10.00","0.00","0.00","0.00","1.00"
875,"Arabica",NULL,"Green","7.58","7.50","7.25","7.25","7.50","7.25","10.00","10.00","10.00","0.10","0.00","0.00","1.00"
876,"Arabica",NULL,NULL,"7.75","7.75","7.75","7.67","5.25","7.83","10.00","10.00","10.00","0.00","1.00","0.00","1.00"
877,"Arabica","Yellow Bourbon","Green","7.25","7.75","6.92","7.42","7.50","7.58","10.00","10.00","10.00","0.00","0.00","0.00","0.00"
878,"Arabica","Other","Green","7.42","7.33","7.25","7.42","7.50","7.42","10.00","10.00","10.00","0.12","0.00","0.00","0.00"
879,"Arabica","Other","Green","7.33","7.33","7.50","7.25","7.42","7.33","10.00","10.00","10.00","0.12","0.00","0.00","7.00"
880,"Arabica","Bourbon","Green","7.25","7.42","7.25","7.50","7.50","7.42","10.00","10.00","10.00","0.10","0.00","0.00","2.00"
881,"Arabica","Sumatra","Bluish-Green","7.17","7.42","7.33","7.42","7.33","7.42","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
882,"Arabica","Caturra","Green","7.50","7.33","7.50","7.50","7.17","7.17","10.00","10.00","10.00","0.10","0.00","0.00","5.00"
883,"Arabica","Caturra","Green","7.50","7.17","7.17","7.17","7.50","7.08","10.00","10.00","10.00","0.11","0.00","0.00","3.00"
884,"Arabica",NULL,"Green","7.42","7.42","7.67","8.00","7.58","7.50","9.33","9.33","10.00","0.00","0.00","0.00","4.00"
885,"Arabica","Typica","Green","7.50","7.50","7.50","7.25","7.42","7.25","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
886,"Arabica","Typica","Green","7.58","7.42","7.33","7.42","7.33","7.33","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
887,"Arabica","Typica","Green","7.50","7.42","7.08","7.58","7.33","7.33","10.00","10.00","10.00","0.12","0.00","0.00","6.00"
888,"Arabica","Bourbon","Green","7.50","7.67","7.33","7.33","7.33","7.33","10.00","10.00","10.00","0.11","0.00","0.00","4.00"
889,"Arabica","Typica","Green","7.25","7.67","7.58","7.67","7.67","7.58","8.67","10.00","10.00","0.13","0.00","1.00","13.00"
890,"Arabica","Bourbon","Green","7.67","7.25","7.17","7.75","7.50","7.25","10.00","10.00","10.00","0.11","0.00","0.00","4.00"
891,"Arabica","Bourbon","Green","7.50","7.42","7.33","7.42","7.42","7.42","10.00","10.00","10.00","0.11","0.00","0.00","2.00"
892,"Arabica","Bourbon","Green","7.58","7.42","7.25","7.58","7.25","7.17","10.00","10.00","10.00","0.11","0.00","0.00","2.00"
893,"Arabica","Caturra","Green","7.75","7.58","7.25","7.17","7.58","7.33","9.33","10.00","10.00","0.11","0.00","0.00","4.00"
894,"Arabica","Hawaiian Kona","Green","7.42","7.33","7.33","7.33","7.17","7.83","10.00","10.00","10.00","0.10","0.00","1.00","1.00"
895,"Arabica","Catimor","Blue-Green","7.50","7.42","7.08","7.42","7.50","7.33","10.00","10.00","10.00","0.11","1.00","0.00","3.00"
896,"Arabica","Bourbon","Green","7.42","7.42","7.08","7.50","7.42","7.33","10.00","10.00","10.00","0.12","0.00","0.00","0.00"
897,"Arabica","Typica","Blue-Green","7.42","7.42","7.25","7.67","7.33","7.25","10.00","10.00","10.00","0.10","0.00","0.00","0.00"
898,"Arabica","Caturra","Green","7.58","7.42","7.50","7.17","7.08","7.58","10.00","10.00","10.00","0.12","0.00","0.00","1.00"
899,"Arabica","Other","Green","7.42","7.42","7.33","7.42","7.42","7.33","10.00","10.00","10.00","0.12","0.00","0.00","5.00"
900,"Arabica","Gesha","Green","7.42","7.42","7.17","7.58","7.33","7.33","10.00","10.00","10.00","0.13","0.00","0.00","0.00"
901,"Arabica","Typica",NULL,"7.33","7.17","7.08","7.08","8.33","8.25","10.00","10.00","9.33","0.00","0.00","0.00","0.00"
902,"Arabica","Yellow Bourbon","Blue-Green","7.42","7.42","7.33","7.33","7.50","7.25","10.00","10.00","10.00","0.12","0.00","0.00","3.00"
903,"Arabica","Bourbon","Green","7.42","7.33","7.17","7.58","7.42","7.50","10.00","10.00","10.00","0.12","0.00","0.00","1.00"
904,"Arabica","Typica","Green","7.67","7.50","7.42","7.50","6.75","7.42","10.00","10.00","10.00","0.12","0.00","0.00","9.00"
905,"Arabica","Marigojipe",NULL,"7.33","7.50","7.25","7.50","7.50","7.17","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
906,"Arabica","Typica",NULL,"7.67","7.58","7.42","7.58","7.58","7.42","10.00","10.00","8.67","0.11","0.00","0.00","2.00"
907,"Arabica",NULL,NULL,"7.08","7.33","7.58","7.58","7.17","7.50","10.00","10.00","10.00","0.01","0.00","0.00","0.00"
908,"Arabica",NULL,NULL,"7.33","7.33","7.17","7.50","7.58","7.33","10.00","10.00","10.00","0.20","0.00","0.00","0.00"
909,"Arabica",NULL,NULL,"7.25","7.17","7.33","7.33","7.50","7.75","10.00","10.00","10.00","0.00","0.00","0.00","1.00"
910,"Arabica","Bourbon","Green","7.67","7.58","7.17","7.42","7.33","7.42","9.33","10.00","10.00","0.10","0.00","0.00","0.00"
911,"Arabica","Caturra","Green","7.50","7.42","7.33","7.33","7.25","7.33","10.00","10.00","10.00","0.11","0.00","0.00","3.00"
912,"Arabica","Caturra","Green","7.50","7.50","7.33","7.42","7.17","7.25","10.00","10.00","10.00","0.10","0.00","0.00","5.00"
913,"Arabica","Bourbon","Green","7.50","7.42","7.25","7.25","7.50","7.25","10.00","10.00","10.00","0.12","0.00","0.00","0.00"
914,"Arabica","Typica","Green","7.50","7.42","7.33","7.08","7.58","7.25","10.00","10.00","10.00","0.12","0.00","0.00","2.00"
915,"Arabica","Catuai","Green","7.25","7.42","7.25","7.50","7.33","7.33","10.00","10.00","10.00","0.00","0.00","0.00","4.00"
916,"Arabica","Caturra","Green","7.83","7.33","7.08","7.08","7.33","7.50","10.00","10.00","10.00","0.12","0.00","1.00","2.00"
917,"Arabica","Gesha","Green","7.67","7.42","6.92","7.50","7.50","7.17","10.00","10.00","10.00","0.12","0.00","0.00","0.00"
918,"Arabica","Other","Green","7.50","7.42","7.17","7.58","7.25","7.42","10.00","10.00","10.00","0.12","0.00","0.00","0.00"
919,"Arabica","Typica","Blue-Green","7.42","7.33","7.67","7.33","7.42","7.50","10.00","10.00","9.33","0.11","0.00","0.00","0.00"
920,"Arabica","Yellow Bourbon","Green","7.58","7.50","7.50","7.67","7.67","7.83","9.33","9.33","9.33","0.00","0.00","1.00","1.00"
921,"Arabica","Blue Mountain","Bluish-Green","7.42","7.33","7.25","7.42","7.42","7.33","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
922,"Arabica","Typica","Green","7.50","7.42","7.25","7.25","7.33","7.33","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
923,"Arabica","Typica","Green","7.33","7.33","7.17","7.42","7.50","7.50","10.00","10.00","10.00","0.13","0.00","0.00","2.00"
924,"Arabica","Typica","Green","7.58","7.42","7.25","7.42","7.33","7.33","10.00","10.00","10.00","0.12","0.00","0.00","5.00"
925,"Arabica","Catuai","Green","7.42","7.25","7.17","7.42","7.17","8.00","10.00","10.00","10.00","0.12","0.00","0.00","10.00"
926,"Arabica","Typica","Green","7.33","7.50","7.33","7.33","7.33","7.42","10.00","10.00","10.00","0.11","0.00","0.00","6.00"
927,"Arabica","Bourbon","Green","7.42","7.42","7.33","7.17","7.25","7.42","10.00","10.00","10.00","0.13","0.00","0.00","5.00"
928,"Arabica","Typica","Green","7.50","7.50","7.25","7.50","7.42","7.58","9.33","10.00","10.00","0.11","0.00","0.00","3.00"
929,"Arabica","Other","Green","7.75","7.17","7.17","7.33","7.58","7.33","10.00","10.00","10.00","0.12","0.00","0.00","0.00"
930,"Arabica","Bourbon","Blue-Green","7.50","7.42","7.17","7.42","7.50","7.33","10.00","10.00","10.00","0.12","0.00","0.00","2.00"
931,"Arabica","Bourbon","Green","7.33","7.50","7.33","7.42","7.17","7.33","10.00","10.00","10.00","0.11","0.00","0.00","1.00"
932,"Arabica",NULL,NULL,"7.42","7.42","7.17","7.42","7.42","7.33","10.00","10.00","10.00","0.06","0.00","1.00","0.00"
933,"Arabica",NULL,NULL,"7.33","7.33","7.33","7.50","7.50","7.83","9.33","10.00","10.00","0.00","0.00","0.00","17.00"
934,"Arabica","Mundo Novo","Green","7.58","7.33","7.08","7.33","7.50","7.33","10.00","10.00","10.00","0.12","5.00","1.00","17.00"
935,"Arabica","Catuai","Green","7.42","7.33","7.08","7.58","7.33","7.25","10.00","10.00","10.00","0.10","0.00","0.00","0.00"
936,"Arabica","Catuai","Green","7.33","7.50","7.50","7.33","6.83","7.42","10.00","10.00","10.00","0.11","0.00","0.00","2.00"
937,"Arabica","Catuai","Green","7.50","7.33","7.17","7.25","7.50","7.42","10.00","10.00","10.00","0.12","0.00","0.00","1.00"
938,"Arabica","Typica","Green","7.83","7.75","7.42","7.17","7.08","7.08","10.00","10.00","10.00","0.12","0.00","0.00","0.00"
939,"Arabica","Gesha","Bluish-Green","7.58","7.17","7.33","7.42","7.08","7.42","10.00","10.00","10.00","0.12","0.00","0.00","0.00"
940,"Arabica","Bourbon","Green","7.25","7.50","7.42","7.17","7.33","7.33","10.00","10.00","10.00","0.00","0.00","0.00","0.00"
941,"Arabica","Bourbon","Green","7.42","7.50","7.17","7.42","7.42","7.42","10.00","10.00","10.00","0.10","0.00","0.00","6.00"
942,"Arabica","Typica","Green","7.67","7.33","7.25","7.17","7.25","7.42","10.00","10.00","10.00","0.00","0.00","1.00","1.00"
943,"Arabica",NULL,"Bluish-Green","7.42","7.42","7.17","7.33","7.42","7.42","10.00","10.00","10.00","0.10","0.00","1.00","5.00"
944,"Arabica","Bourbon","Green","7.42","7.33","7.25","7.42","7.42","7.50","10.00","10.00","10.00","0.12","0.00","0.00","4.00"
945,"Arabica","Caturra","None","7.42","7.33","7.25","7.17","7.25","7.42","10.00","10.00","10.00","0.13","0.00","1.00","8.00"
946,"Arabica","Typica",NULL,"7.42","7.42","7.25","7.25","7.50","7.33","10.00","10.00","10.00","0.13","0.00","0.00","1.00"
947,"Arabica","Caturra","Green","7.50","7.42","7.25","7.17","7.17","7.75","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
948,"Arabica",NULL,NULL,"7.75","7.33","7.42","7.00","7.33","7.25","10.00","10.00","10.00","0.16","0.00","0.00","2.00"
949,"Arabica","Peaberry",NULL,"7.83","7.00","7.00","7.58","7.58","7.50","10.00","10.00","10.00","0.01","0.00","0.00","10.00"
950,"Arabica","Caturra",NULL,"7.50","7.33","7.33","7.17","7.33","7.42","10.00","10.00","10.00","0.00","0.00","0.00","0.00"
951,"Arabica","Caturra","Bluish-Green","7.50","7.50","7.00","7.17","7.50","7.33","10.00","10.00","10.00","0.11","2.00","0.00","3.00"
952,"Arabica",NULL,"Green","7.67","7.42","7.00","7.42","7.58","7.08","10.00","10.00","10.00","0.12","2.00","0.00","0.00"
953,"Arabica","Catuai","Green","7.25","7.33","7.33","7.33","7.33","7.42","10.00","10.00","10.00","0.11","0.00","0.00","14.00"
954,"Arabica","Catuai","Green","7.58","7.42","7.17","7.42","7.17","7.17","10.00","10.00","10.00","0.09","0.00","0.00","4.00"
955,"Arabica","Yellow Bourbon","Green","7.17","7.33","7.42","7.25","7.42","7.33","10.00","10.00","10.00","0.12","0.00","0.00","6.00"
956,"Arabica","Other","Green","7.08","7.33","7.42","7.33","7.33","7.50","10.00","10.00","10.00","0.14","0.00","0.00","3.00"
957,"Arabica","Gesha","Green","7.75","7.33","7.08","7.33","7.33","7.25","10.00","10.00","10.00","0.13","0.00","0.00","1.00"
958,"Arabica","Catuai","Green","7.33","7.33","7.17","7.33","7.50","7.33","10.00","10.00","10.00","0.12","0.00","0.00","3.00"
959,"Arabica","Typica","Green","7.58","7.42","7.25","7.33","7.25","7.25","10.00","10.00","10.00","0.13","0.00","4.00","13.00"
960,"Arabica","Typica","None","7.33","7.25","7.17","7.42","7.58","7.33","10.00","10.00","10.00","0.12","0.00","0.00","4.00"
961,"Arabica","Catuai","Green","7.50","7.58","7.50","7.50","7.75","7.83","9.33","9.33","9.33","0.11","0.00","0.00","0.00"
962,"Arabica","Typica","Green","7.83","7.75","7.67","7.83","7.83","7.75","9.33","10.00","10.00","0.12","0.00","0.00","0.00"
963,"Arabica","Yellow Bourbon","Green","7.17","7.42","7.17","7.08","6.92","8.17","10.00","10.00","10.00","0.00","0.00","0.00","1.00"
964,"Arabica","Catuai","Green","7.08","7.50","7.33","7.17","7.42","7.25","10.00","10.00","10.00","0.10","0.00","0.00","4.00"
965,"Arabica","Catuai","Green","7.42","7.17","7.17","7.50","7.33","7.25","10.00","10.00","10.00","0.12","0.00","0.00","1.00"
966,"Arabica","Pacamara","Bluish-Green","7.33","7.42","7.17","7.25","7.42","7.33","10.00","10.00","10.00","0.09","0.00","0.00","2.00"
967,"Arabica","Other","Green","7.33","7.17","7.17","7.50","7.25","7.42","10.00","10.00","10.00","0.13","0.00","0.00","5.00"
968,"Arabica","Typica","Green","7.50","7.50","7.25","7.25","7.25","7.25","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
969,"Arabica","Caturra","Green","7.50","7.33","7.50","7.58","7.00","7.25","10.00","10.00","10.00","0.11","0.00","0.00","4.00"
970,"Arabica","Typica","Green","7.42","7.42","7.33","7.33","7.50","7.42","9.33","10.00","10.00","0.12","0.00","0.00","1.00"
971,"Arabica",NULL,"Green","7.33","7.50","7.17","7.17","7.58","7.17","10.00","10.00","10.00","0.09","0.00","0.00","7.00"
972,"Arabica","Bourbon","Green","7.67","7.17","7.17","7.33","7.50","7.17","10.00","10.00","10.00","0.12","0.00","0.00","2.00"
973,"Arabica","Caturra","Green","7.75","7.58","7.08","7.25","7.08","7.25","10.00","10.00","10.00","0.12","0.00","0.00","10.00"
974,"Arabica","Caturra","Bluish-Green","7.50","7.50","7.33","7.17","7.08","7.17","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
975,"Arabica","Catuai","Green","7.42","7.33","7.00","7.42","7.33","7.33","10.00","10.00","10.00","0.13","0.00","0.00","1.00"
976,"Arabica","Caturra","Blue-Green","6.83","7.42","7.42","7.17","7.50","7.42","10.00","10.00","10.00","0.12","0.00","0.00","0.00"
977,"Arabica","Typica","None","7.25","7.25","7.25","7.08","7.58","7.50","10.00","10.00","10.00","0.00","0.00","0.00","4.00"
978,"Arabica","Bourbon","Bluish-Green","7.58","7.17","7.17","7.33","7.33","7.25","10.00","10.00","10.00","0.12","0.00","0.00","2.00"
979,"Arabica","Caturra","Green","7.58","7.25","7.33","7.08","7.33","7.33","10.00","10.00","10.00","0.12","0.00","0.00","12.00"
980,"Arabica","Catuai","Green","7.33","7.08","7.33","7.25","7.33","7.58","10.00","10.00","10.00","0.11","0.00","0.00","3.00"
981,"Arabica","Catuai","Green","7.42","7.42","7.17","7.42","7.33","7.25","10.00","10.00","10.00","0.11","0.00","0.00","3.00"
982,"Arabica","Typica","Green","7.42","7.25","7.08","7.75","7.42","7.17","10.00","10.00","10.00","0.13","0.00","3.00","7.00"
983,"Arabica","Caturra","Green","7.42","7.25","7.33","7.25","7.25","7.42","10.00","10.00","10.00","0.12","0.00","0.00","4.00"
984,"Arabica","Mundo Novo","Green","7.42","7.33","7.25","7.42","7.50","7.17","10.00","10.00","10.00","0.12","0.00","0.00","1.00"
985,"Arabica",NULL,NULL,"7.25","7.75","7.67","7.67","7.42","7.67","8.67","9.33","10.00","0.04","0.00","3.00","0.00"
986,"Arabica",NULL,NULL,"7.42","7.33","7.17","7.33","7.42","7.17","10.00","10.00","10.00","0.11","0.00","0.00","1.00"
